VS: Country/Territory,VS: Bodytype,VS: Sales Brand,VS: Regional Origin,VS: Market,VS: Region,VS: Sales Region,VS: Sales Group,VS: Sales Parent,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020,Q1 2021,Q2 2021,Q3 2021,Q4 2021,Q1 2022,Q2 2022,Q3 2022,Q4 2022,Q1 2023,Q2 2023,Q3 2023,Q4 2023
Singapore,MPV,Toyota,Domestic,ASEAN,South Asia,ASEAN,Toyota,Toyota,12,7,9,3,0,0,13,25,33,45,42,53,35,50,30,43,67,68,59,61,63,4,44,46,49,26,20,33,0,0,0,0,0,0,0,0
Singapore,MPV,Toyota,Import,ASEAN,South Asia,ASEAN,Toyota,Toyota,636,467,384,586,1036,1556,1574,1267,1153,1521,1743,1941,1028,1250,572,758,1138,1126,1023,1075,984,76,682,729,742,402,374,403,453,413,481,427,495,701,885,775
Singapore,MPV,Volkswagen,Import,ASEAN,South Asia,ASEAN,Volkswagen,Volkswagen,107,92,189,314,200,199,142,156,110,131,121,147,91,136,183,273,121,124,124,70,95,3,150,134,116,109,84,35,37,31,55,34,7,1,1,0
Singapore,Pickup,Isuzu,Domestic,ASEAN,South Asia,ASEAN,Isuzu,Isuzu,13,10,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Pickup,Jeep,Import,ASEAN,South Asia,ASEAN,FCA,Stellantis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,0,0,0,0,0,0,0,0,0,0,0
Singapore,Pickup,Mitsubishi,Domestic,ASEAN,South Asia,ASEAN,Nissan,Renault-Nissan-Mitsubishi,39,48,62,29,5,6,22,28,13,21,31,40,24,33,30,31,24,26,17,13,19,6,23,11,7,0,1,3,0,0,0,0,0,0,0,0
Singapore,Pickup,Nissan,Domestic,ASEAN,South Asia,ASEAN,Nissan,Renault-Nissan-Mitsubishi,0,1,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Pickup,Ssangyong,Import,ASEAN,South Asia,ASEAN,KG Mobility,KG Mobility,5,8,8,16,7,6,2,1,8,3,13,21,1,21,26,3,10,2,16,27,11,1,4,3,17,0,0,0,0,0,0,0,17,0,0,7
Singapore,Pickup,Toyota,Domestic,ASEAN,South Asia,ASEAN,Toyota,Toyota,3,14,0,0,43,40,42,21,5,5,24,103,49,60,47,68,48,47,43,30,25,13,45,31,89,6,18,46,8,7,6,5,10,0,0,60
Singapore,Roadster,Aston Martin,Import,ASEAN,South Asia,ASEAN,Aston Martin,Aston Martin,0,0,0,0,1,3,0,0,1,1,3,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Roadster,Audi,Import,ASEAN,South Asia,ASEAN,Audi,Volkswagen,3,3,3,8,6,7,5,1,1,2,7,2,3,3,0,2,1,0,1,0,2,0,1,0,4,2,1,2,0,0,0,0,0,0,0,4
Singapore,Roadster,BMW,Import,ASEAN,South Asia,ASEAN,BMW,BMW,1,0,0,0,0,0,27,17,4,0,0,0,0,0,0,0,2,31,32,15,4,1,3,8,7,8,5,5,3,3,4,3,7,10,8,10
Singapore,Roadster,Ferrari,Import,ASEAN,South Asia,ASEAN,Ferrari,Ferrari,1,3,1,0,2,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,1
Singapore,Roadster,Jaguar,Import,ASEAN,South Asia,ASEAN,Tata,Tata,0,7,6,5,6,4,7,2,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Roadster,Lamborghini,Import,ASEAN,South Asia,ASEAN,Audi,Volkswagen,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Roadster,Lotus,Import,ASEAN,South Asia,ASEAN,Geely,Geely,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,2,0,1,5,0,1,1,0,0,4,1,0,0
Singapore,Roadster,Mazda,Import,ASEAN,South Asia,ASEAN,Mazda,Mazda,0,0,0,16,21,17,5,5,11,18,4,3,5,7,6,16,2,7,5,4,3,0,0,3,3,1,1,0,2,6,1,1,1,1,0,4
Singapore,Roadster,McLaren,Import,ASEAN,South Asia,ASEAN,McLaren,McLaren,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,2,4,4,2,5,0,3,4,0,5,3,3,0,0,0,0,0,0,0,0
Singapore,Roadster,Mercedes-Benz,Import,ASEAN,South Asia,ASEAN,Mercedes-Benz,Mercedes-Benz,33,27,26,36,71,77,74,44,72,123,118,155,111,134,141,65,120,115,92,79,95,10,71,99,5,0,0,0,0,0,7,11,31,27,22,27
Singapore,Roadster,Porsche,Import,ASEAN,South Asia,ASEAN,Porsche,Volkswagen,12,8,3,3,4,7,15,10,12,5,11,16,8,12,14,16,15,16,12,10,13,4,20,19,13,15,4,14,11,8,10,7,18,25,18,26
Singapore,Sedan,Alfa Romeo,Import,ASEAN,South Asia,ASEAN,FCA,Stellantis,1,0,0,0,0,0,0,0,0,0,0,0,7,19,12,6,9,4,8,7,6,1,8,6,6,5,6,4,2,2,2,3,1,1,1,9
Singapore,Sedan,Audi,Import,ASEAN,South Asia,ASEAN,Audi,Volkswagen,252,277,174,260,201,240,301,480,371,356,353,365,358,458,422,474,352,318,311,217,288,7,261,266,205,230,186,83,88,109,80,84,64,30,38,204
Singapore,Sedan,Bentley,Import,ASEAN,South Asia,ASEAN,Audi,Volkswagen,12,0,0,0,6,3,2,6,12,5,6,9,9,4,11,10,7,8,9,7,5,7,11,11,9,14,3,4,14,8,1,3,5,8,1,0
Singapore,Sedan,BMW,Import,ASEAN,South Asia,ASEAN,BMW,BMW,409,640,419,661,631,801,648,236,269,502,468,656,489,411,306,636,385,576,312,620,492,78,620,610,737,655,442,290,302,324,324,301,288,322,332,617
Singapore,Sedan,BYD,Import,ASEAN,South Asia,ASEAN,BYD,BYD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
Singapore,Sedan,Chery,Import,ASEAN,South Asia,ASEAN,Chery,Chery,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Sedan,Chevrolet,Domestic,ASEAN,South Asia,ASEAN,General Motors,General Motors,69,24,36,36,31,30,27,19,11,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Sedan,Chevrolet,Import,ASEAN,South Asia,ASEAN,General Motors,General Motors,6,22,15,21,18,16,16,27,12,17,26,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Sedan,Ford,Import,ASEAN,South Asia,ASEAN,Ford,Ford,1,38,22,44,12,25,10,27,26,17,17,43,2,11,4,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Sedan,Honda,Domestic,ASEAN,South Asia,ASEAN,Honda,Honda,157,198,247,204,199,129,610,963,1139,844,419,482,54,90,214,106,196,250,268,139,297,64,199,138,128,89,120,94,90,107,225,155,44,82,81,68
Singapore,Sedan,Honda,Import,ASEAN,South Asia,ASEAN,Honda,Honda,0,0,0,0,3,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Sedan,Hyundai,Import,ASEAN,South Asia,ASEAN,Hyundai,Hyundai,794,444,521,663,648,705,434,348,375,559,1203,1543,1006,1380,1533,975,1307,1423,814,156,237,29,217,453,423,416,407,255,198,196,251,142,31,19,42,2
Singapore,Sedan,Infiniti,Import,ASEAN,South Asia,ASEAN,Nissan,Renault-Nissan-Mitsubishi,40,42,71,67,69,66,70,52,61,42,59,47,39,54,33,36,27,19,28,21,17,0,27,25,4,5,0,0,0,0,0,0,0,0,0,0
Singapore,Sedan,Jaguar,Import,ASEAN,South Asia,ASEAN,Tata,Tata,117,73,60,83,128,98,107,120,135,89,108,104,62,110,44,40,45,18,29,40,32,0,16,11,19,10,8,7,8,11,1,2,0,1,2,12
Singapore,Sedan,Kia,Import,ASEAN,South Asia,ASEAN,Hyundai,Hyundai,394,366,495,499,509,463,493,406,413,626,667,821,415,412,323,622,447,422,314,189,158,37,186,120,68,66,69,35,30,31,6,3,9,25,13,44
Singapore,Sedan,Lexus,Import,ASEAN,South Asia,ASEAN,Toyota,Toyota,158,255,137,205,217,267,173,182,220,213,90,204,158,243,135,167,242,235,206,266,198,21,143,77,110,121,275,477,266,244,254,272,62,45,107,296
Singapore,Sedan,Maserati,Import,ASEAN,South Asia,ASEAN,FCA,Stellantis,7,22,8,19,16,15,11,11,5,36,14,21,10,14,18,28,10,20,10,9,16,0,21,25,18,18,12,13,12,11,5,4,1,6,6,10
Singapore,Sedan,Mazda,Domestic,ASEAN,South Asia,ASEAN,Mazda,Mazda,0,0,0,0,184,250,207,238,115,212,332,204,142,166,78,108,80,55,81,27,35,3,87,97,99,56,24,24,20,37,8,9,20,17,21,19
Singapore,Sedan,Mazda,Import,ASEAN,South Asia,ASEAN,Mazda,Mazda,545,894,475,1349,820,1114,1039,990,1458,1739,1159,639,849,977,468,1035,581,294,575,301,402,24,318,298,404,260,253,157,122,189,136,149,110,114,158,278
Singapore,Sedan,Mercedes-Benz,Import,ASEAN,South Asia,ASEAN,Mercedes-Benz,Mercedes-Benz,1201,1161,941,962,1114,1091,954,939,1225,1077,959,1044,839,1053,851,721,1118,806,896,959,958,121,813,915,703,975,417,361,630,782,395,404,314,386,329,1102
Singapore,Sedan,Mitsubishi,Domestic,ASEAN,South Asia,ASEAN,Nissan,Renault-Nissan-Mitsubishi,13,29,74,78,195,411,773,400,478,435,300,343,245,157,511,186,450,258,229,150,189,16,171,104,114,108,57,31,30,31,11,2,0,0,0,0
Singapore,Sedan,Mitsubishi,Import,ASEAN,South Asia,ASEAN,Nissan,Renault-Nissan-Mitsubishi,42,71,134,128,105,211,398,254,341,312,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Sedan,Nissan,Domestic,ASEAN,South Asia,ASEAN,Nissan,Renault-Nissan-Mitsubishi,428,685,513,652,544,439,226,240,184,77,169,165,124,118,125,158,100,45,66,59,236,22,220,89,85,191,114,44,22,0,0,0,0,0,0,0
Singapore,Sedan,Opel,Import,ASEAN,South Asia,ASEAN,PSA,Stellantis,1,0,0,0,6,3,9,10,10,4,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Sedan,ORA,Import,ASEAN,South Asia,ASEAN,Great Wall,Great Wall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Singapore,Sedan,Perodua,Domestic,ASEAN,South Asia,ASEAN,Perodua,Perodua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Singapore,Sedan,Peugeot,Import,ASEAN,South Asia,ASEAN,PSA,Stellantis,1,11,10,22,19,33,16,8,11,15,14,26,48,30,8,10,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Sedan,Porsche,Import,ASEAN,South Asia,ASEAN,Porsche,Volkswagen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,34,8,10,16,15,11,9,21,40,23,39
Singapore,Sedan,Renault,Import,ASEAN,South Asia,ASEAN,Renault,Renault-Nissan-Mitsubishi,157,246,117,169,71,35,23,30,104,102,91,45,47,62,50,30,35,62,46,43,17,0,20,18,10,16,9,3,8,8,2,0,0,0,0,0
Singapore,Sedan,Rolls-Royce,Import,ASEAN,South Asia,ASEAN,BMW,BMW,6,3,1,2,1,4,3,1,4,2,4,5,7,2,6,3,6,9,5,6,11,3,8,10,5,8,10,8,13,15,3,0,16,16,2,10
Singapore,Sedan,Skoda,Import,ASEAN,South Asia,ASEAN,Volkswagen,Volkswagen,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Singapore,Sedan,Subaru,Import,ASEAN,South Asia,ASEAN,Subaru,Subaru,18,51,38,31,31,78,32,20,48,93,77,148,109,129,120,250,81,71,100,85,104,2,70,38,29,25,27,1,0,2,1,0,9,2,1,0
Singapore,Sedan,Tesla,Import,ASEAN,South Asia,ASEAN,Tesla,Tesla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3,21,8,487,380,178,135,87,45,48,84,91,407
Singapore,Sedan,Toyota,Domestic,ASEAN,South Asia,ASEAN,Toyota,Toyota,988,1562,1361,1929,1771,2139,1385,1702,1866,1636,727,989,672,1241,761,1191,1213,1099,940,860,675,87,856,842,715,617,612,434,324,232,132,86,227,156,180,291
Singapore,Sedan,Toyota,Import,ASEAN,South Asia,ASEAN,Toyota,Toyota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,65
Singapore,Sedan,Volkswagen,Domestic,ASEAN,South Asia,ASEAN,Volkswagen,Volkswagen,0,0,227,215,163,179,121,128,76,73,75,30,26,80,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,Sedan,Volkswagen,Import,ASEAN,South Asia,ASEAN,Volkswagen,Volkswagen,264,446,33,75,65,52,47,92,56,40,41,48,19,40,62,228,52,47,91,66,62,2,82,73,31,21,25,22,20,22,22,14,13,9,7,7
Singapore,Sedan,Volvo,Import,ASEAN,South Asia,ASEAN,Geely,Geely,132,73,171,104,129,120,85,118,109,102,115,165,114,135,36,102,47,42,77,67,81,6,102,111,57,65,31,58,21,20,9,10,21,4,14,63
Singapore,SUV,Alfa Romeo,Import,ASEAN,South Asia,ASEAN,FCA,Stellantis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,4,1,5,1,2,1,4,2,0,1,2,1,0,0,3,2
Singapore,SUV,Aston Martin,Import,ASEAN,South Asia,ASEAN,Aston Martin,Aston Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,3,2,2,5,1,0,1,1,6,1,0
Singapore,SUV,Audi,Import,ASEAN,South Asia,ASEAN,Audi,Volkswagen,120,114,72,150,115,121,128,113,113,186,174,171,132,210,174,162,185,182,188,250,278,9,346,440,270,265,255,194,79,112,72,111,76,74,26,57
Singapore,SUV,Bentley,Import,ASEAN,South Asia,ASEAN,Audi,Volkswagen,0,0,0,0,0,0,3,8,3,5,5,4,3,2,3,3,4,4,5,4,4,3,5,8,10,9,13,5,11,10,6,8,12,4,2,2
Singapore,SUV,BMW,Import,ASEAN,South Asia,ASEAN,BMW,BMW,201,256,174,293,197,209,239,258,353,324,337,276,221,392,419,275,256,367,354,302,149,38,349,434,300,320,375,244,332,232,172,305,374,402,405,296
Singapore,SUV,BYD,Import,ASEAN,South Asia,ASEAN,BYD,BYD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,76,97,47,204,346,324
Singapore,SUV,Chery,Import,ASEAN,South Asia,ASEAN,Chery,Chery,0,0,0,3,4,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SUV,Chevrolet,Domestic,ASEAN,South Asia,ASEAN,General Motors,General Motors,7,3,3,10,8,6,9,2,12,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SUV,Citroen,Import,ASEAN,South Asia,ASEAN,PSA,Stellantis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,9,0,12,8,9,10,17,25,35,46,75,55,73,88,70,114
Singapore,SUV,Cupra,Import,ASEAN,South Asia,ASEAN,Volkswagen,Volkswagen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,2,1,2,3,5
Singapore,SUV,Ferrari,Import,ASEAN,South Asia,ASEAN,Ferrari,Ferrari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Singapore,SUV,Ford,Import,ASEAN,South Asia,ASEAN,Ford,Ford,4,7,12,6,3,9,3,10,12,4,4,7,5,7,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SUV,Honda,Domestic,ASEAN,South Asia,ASEAN,Honda,Honda,107,759,151,217,2572,3292,2953,2847,1776,1394,1668,1734,1842,3974,1772,2094,2942,2966,2466,1600,1369,148,1171,825,913,696,511,538,434,528,370,368,226,122,104,152
Singapore,SUV,Honda,Import,ASEAN,South Asia,ASEAN,Honda,Honda,0,0,0,0,0,0,0,0,571,516,430,363,383,634,231,279,389,428,324,213,278,29,220,149,141,95,42,0,105,123,34,30,337,183,156,171
Singapore,SUV,Hyundai,Domestic,ASEAN,South Asia,ASEAN,Hyundai,Hyundai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
Singapore,SUV,Hyundai,Import,ASEAN,South Asia,ASEAN,Hyundai,Hyundai,42,27,36,79,62,66,47,77,110,171,196,286,144,233,123,299,199,189,144,142,45,92,109,125,67,104,231,147,140,78,125,85,86,133,333,111
Singapore,SUV,Infiniti,Import,ASEAN,South Asia,ASEAN,Nissan,Renault-Nissan-Mitsubishi,0,0,0,0,0,2,2,1,1,0,1,3,0,0,6,3,7,6,5,5,4,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0
Singapore,SUV,Jaguar,Import,ASEAN,South Asia,ASEAN,Tata,Tata,0,0,0,0,0,0,37,30,26,29,25,26,27,60,27,33,85,25,41,45,37,3,66,45,46,63,46,15,15,10,15,15,6,2,15,9
Singapore,SUV,Jeep,Import,ASEAN,South Asia,ASEAN,FCA,Stellantis,8,16,4,0,0,2,2,5,1,22,18,11,3,14,9,11,10,14,18,16,16,1,24,5,5,31,16,7,5,5,4,8,5,3,6,6
Singapore,SUV,Kia,Domestic,ASEAN,South Asia,ASEAN,Hyundai,Hyundai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,2,0,0,1,0,0
Singapore,SUV,Kia,Import,ASEAN,South Asia,ASEAN,Hyundai,Hyundai,44,95,25,63,43,55,75,67,96,66,122,256,361,304,189,171,265,473,222,192,248,10,275,216,217,156,192,202,126,109,87,164,158,204,234,206
Singapore,SUV,Lamborghini,Import,ASEAN,South Asia,ASEAN,Audi,Volkswagen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,15,8,7,14,3,3,5,9,8,3,9,0,8,2,0,1,1,0,7
Singapore,SUV,Land Rover,Import,ASEAN,South Asia,ASEAN,Tata,Tata,84,58,104,95,84,90,95,111,135,97,132,156,70,72,87,51,78,71,70,78,85,3,147,105,93,97,57,35,48,40,50,43,55,43,42,28
Singapore,SUV,Lexus,Import,ASEAN,South Asia,ASEAN,Toyota,Toyota,64,108,113,134,190,183,178,151,150,231,290,367,222,300,131,201,225,189,287,193,189,26,137,71,162,99,191,123,166,452,454,433,119,129,122,174
Singapore,SUV,Lotus,Import,ASEAN,South Asia,ASEAN,Geely,Geely,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Singapore,SUV,Maserati,Import,ASEAN,South Asia,ASEAN,FCA,Stellantis,0,0,0,0,0,0,0,0,4,8,12,8,2,6,6,11,9,11,7,5,8,1,10,12,9,11,7,9,6,7,7,8,6,11,23,35
Singapore,SUV,Mazda,Domestic,ASEAN,South Asia,ASEAN,Mazda,Mazda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Singapore,SUV,Mazda,Import,ASEAN,South Asia,ASEAN,Mazda,Mazda,49,86,43,103,88,66,66,89,36,48,81,146,151,72,57,151,205,54,124,147,276,43,233,267,248,269,161,24,33,65,53,62,50,74,39,111
Singapore,SUV,Mercedes-Benz,Import,ASEAN,South Asia,ASEAN,Mercedes-Benz,Mercedes-Benz,98,42,20,50,75,78,101,200,351,284,168,537,316,500,399,360,508,458,446,383,652,76,499,521,793,590,370,322,236,385,263,281,608,579,495,460
Singapore,SUV,MG,Domestic,ASEAN,South Asia,ASEAN,SAIC,SAIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,106,195,232,121,97,41,35,131,27,49,4,5,5,6
Singapore,SUV,MG,Import,ASEAN,South Asia,ASEAN,SAIC,SAIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,27,2,8,5,15,5,4,16,3,5,34,53,55,59
Singapore,SUV,Mini,Import,ASEAN,South Asia,ASEAN,BMW,BMW,11,13,11,13,12,13,11,10,11,36,26,37,41,40,29,37,19,21,21,18,31,4,13,3,2,1,4,1,1,2,2,3,0,0,0,4
Singapore,SUV,Mitsubishi,Domestic,ASEAN,South Asia,ASEAN,Nissan,Renault-Nissan-Mitsubishi,42,17,29,30,0,0,0,0,101,130,6,27,132,91,67,65,88,84,52,42,41,7,65,43,47,28,8,0,0,0,0,0,0,0,0,0
Singapore,SUV,Mitsubishi,Import,ASEAN,South Asia,ASEAN,Nissan,Renault-Nissan-Mitsubishi,255,227,179,148,232,281,232,140,149,193,192,167,375,297,333,282,394,380,288,218,245,25,182,96,145,99,143,57,63,39,34,19,11,27,12,23
Singapore,SUV,Nissan,Domestic,ASEAN,South Asia,ASEAN,Nissan,Renault-Nissan-Mitsubishi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,43,83,50,32,20,19,13,3,0,63,85,71,48
Singapore,SUV,Nissan,Import,ASEAN,South Asia,ASEAN,Nissan,Renault-Nissan-Mitsubishi,317,675,607,1260,991,1321,985,1184,1214,846,683,996,645,723,585,728,640,300,404,370,224,26,269,127,320,208,147,106,124,125,58,73,27,37,30,59
Singapore,SUV,Opel,Import,ASEAN,South Asia,ASEAN,PSA,Stellantis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,12,20,8,11,12,9
Singapore,SUV,Perodua,Domestic,ASEAN,South Asia,ASEAN,Perodua,Perodua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Singapore,SUV,Peugeot,Import,ASEAN,South Asia,ASEAN,PSA,Stellantis,30,33,26,37,23,24,44,70,42,53,80,159,69,131,38,68,19,22,21,16,14,4,50,77,44,80,80,89,65,66,75,80,79,62,86,95
Singapore,SUV,Porsche,Import,ASEAN,South Asia,ASEAN,Porsche,Volkswagen,154,144,79,58,90,105,92,133,102,119,87,137,55,59,66,47,72,60,47,38,55,24,69,50,61,65,27,32,70,60,57,45,59,52,64,47
Singapore,SUV,Renault,Import,ASEAN,South Asia,ASEAN,Renault,Renault-Nissan-Mitsubishi,16,22,21,52,22,33,83,55,29,33,67,51,36,59,44,81,38,70,63,56,31,1,20,12,7,10,3,1,5,6,1,0,0,0,0,9
Singapore,SUV,Rolls-Royce,Import,ASEAN,South Asia,ASEAN,BMW,BMW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,3,3,25,9,3,3,6,0,0,0,20,18,9,3
Singapore,SUV,SEAT,Import,ASEAN,South Asia,ASEAN,Volkswagen,Volkswagen,0,0,0,0,0,0,0,0,0,0,0,0,1,23,17,39,26,36,35,48,42,5,37,31,27,19,21,45,9,16,8,4,14,13,3,5
Singapore,SUV,Skoda,Import,ASEAN,South Asia,ASEAN,Volkswagen,Volkswagen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,40,33,36,70,82,86,10,138,90,75,76,40,31,34,27,16,19,25,23,28,36
Singapore,SUV,Ssangyong,Import,ASEAN,South Asia,ASEAN,KG Mobility,KG Mobility,0,1,19,32,74,62,49,74,68,49,84,119,0,25,0,4,10,15,6,5,108,16,28,40,26,35,23,51,75,142,69,23,8,37,2,22
Singapore,SUV,Subaru,Domestic,ASEAN,South Asia,ASEAN,Subaru,Subaru,64,99,38,114,207,215,183,147,133,91,97,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singapore,SUV,Subaru,Import,ASEAN,South Asia,ASEAN,Subaru,Subaru,184,169,345,384,424,543,381,360,435,500,374,443,303,482,548,343,145,105,163,120,106,15,97,44,38,30,67,32,36,29,23,24,47,10,18,33
Singapore,SUV,Suzuki,Import,ASEAN,South Asia,ASEAN,Suzuki,Suzuki,10,39,16,34,12,17,25,24,28,68,33,93,10,11,14,45,36,52,48,40,13,2,11,17,23,21,14,6,8,2,3,1,0,0,0,1
Singapore,SUV,Tesla,Import,ASEAN,South Asia,ASEAN,Tesla,Tesla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,4,0,0,2,3,0,0,0,13,1,0,252,176,118,151,148,119
Singapore,SUV,Toyota,Domestic,ASEAN,South Asia,ASEAN,Toyota,Toyota,5,5,2,1,0,11,8,0,0,0,0,0,19,21,14,18,12,10,18,13,11,1,9,8,174,103,64,75,34,64,43,36,24,26,24,58
Singapore,SUV,Toyota,Import,ASEAN,South Asia,ASEAN,Toyota,Toyota,345,505,20,13,863,903,877,735,398,624,735,1490,691,1347,456,805,494,455,576,416,390,52,413,416,480,509,245,192,245,287,68,12,333,360,349,390
Singapore,SUV,Volkswagen,Import,ASEAN,South Asia,ASEAN,Volkswagen,Volkswagen,18,19,26,49,32,38,41,52,58,57,58,56,43,64,56,124,64,62,61,88,70,1,86,58,66,66,62,35,34,29,28,17,37,39,56,45
Singapore,SUV,Volvo,Domestic,ASEAN,South Asia,ASEAN,Geely,Geely,14,0,0,0,0,0,0,38,54,58,58,110,60,105,58,27,47,28,32,25,24,3,57,28,32,36,17,17,11,8,6,30,0,0,0,0
Singapore,SUV,Volvo,Import,ASEAN,South Asia,ASEAN,Geely,Geely,54,88,63,112,153,104,104,59,55,54,49,96,48,171,135,66,97,50,62,43,40,4,66,29,32,37,18,20,65,47,37,55,78,88,88,63
Singapore,Van,BYD,Import,ASEAN,South Asia,ASEAN,BYD,BYD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,71,80,19,82,128,45,0,234,14,37,65
